20260616,18:30,키움,삼성,대구 삼성 라이온즈 파크,종료 (키움 1 : 4 삼성)
20260617,18:30,한화,NC,창원NC파크,종료 (한화 4 : 5 NC)
20260617,18:30,KT,두산,잠실야구장,종료 (KT 8 : 1 두산)
20260617,18:30,LG,KIA,광주-기아 챔피언스필드,종료 (LG 4 : 5 KIA)
20260617,18:30,롯데,SSG,인천 SSG 랜더스 필드,종료 (롯데 2 : 1 SSG)
20260617,18:30,키움,삼성,대구 삼성 라이온즈 파크,종료 (키움 0 : 1 삼성)
20260618,18:30,한화,NC,창원NC파크,종료 (한화 0 : 6 NC)
20260618,18:30,KT,두산,잠실야구장,종료 (KT 1 : 2 두산)
20260618,18:30,LG,KIA,광주-기아 챔피언스필드,종료 (LG 2 : 4 KIA)
20260618,18:30,롯데,SSG,인천 SSG 랜더스 필드,종료 (롯데 2 : 2 SSG)
20260618,18:30,키움,삼성,대구 삼성 라이온즈 파크,종료 (키움 3 : 4 삼성)
20260619,18:30,KIA,KT,수원 케이티위즈 파크,종료 (KIA 11 : 3 KT)
20260619,18:30,롯데,키움,고척 스카이돔,종료 (롯데 2 : 1 키움)
20260619,18:30,두산,LG,잠실야구장,종료 (두산 2 : 3 LG)
20260619,18:30,SSG,NC,창원NC파크,종료 (SSG 3 : 9 NC)
20260619,18:30,삼성,한화,대전 한화생명 볼파크,종료 (삼성 3 : 3 한화)
20260620,17:00,KIA,KT,수원 케이티위즈 파크,종료 (KIA 9 : 10 KT)
20260620,17:00,롯데,키움,고척 스카이돔,종료 (롯데 7 : 1 키움)
20260620,17:00,두산,LG,잠실야구장,종료 (두산 2 : 4 LG)
20260620,17:00,SSG,NC,창원NC파크,종료 (SSG 12 : 5 NC)
20260620,17:00,삼성,한화,대전 한화생명 볼파크,종료 (삼성 4 : 10 한화)
20260621,14:00,롯데,키움,고척 스카이돔,종료 (롯데 6 : 3 키움)
20260621,17:00,KIA,KT,수원 케이티위즈 파크,종료 (KIA 11 : 5 KT)
20260621,17:00,두산,LG,잠실야구장,종료 (두산 3 : 9 LG)
20260621,17:00,SSG,NC,창원NC파크,종료 (SSG 7 : 3 NC)
20260621,17:00,삼성,한화,대전 한화생명 볼파크,종료 (삼성 3 : 1 한화)
20260623,18:30,KIA,키움,고척 스카이돔,종료 (KIA 7 : 3 키움)
20260623,18:30,NC,롯데,사직야구장,종료 (NC 2 : 3 롯데)
20260623,18:30,두산,한화,대전 한화생명 볼파크,종료 (두산 2 : 3 한화)
20260623,18:30,SSG,KT,수원 케이티위즈 파크,종료 (SSG 2 : 13 KT)
20260623,18:30,삼성,LG,잠실야구장,종료 (삼성 3 : 4 LG)
20260624,18:30,KIA,키움,고척 스카이돔,종료 (KIA 10 : 3 키움)
20260624,18:30,NC,롯데,사직야구장,종료 (NC 3 : 5 롯데)
20260624,18:30,두산,한화,대전 한화생명 볼파크,종료 (두산 7 : 2 한화)
20260624,18:30,SSG,KT,수원 케이티위즈 파크,종료 (SSG 5 : 4 KT)
20260624,18:30,삼성,LG,잠실야구장,종료 (삼성 0 : 2 LG)
20260625,18:30,KIA,키움,고척 스카이돔,종료 (KIA 9 : 4 키움)
20260625,18:30,NC,롯데,사직야구장,종료 (NC 8 : 2 롯데)
20260625,18:30,두산,한화,대전 한화생명 볼파크,종료 (두산 5 : 3 한화)
20260625,18:30,SSG,KT,수원 케이티위즈 파크,종료 (SSG 7 : 12 KT)
20260625,18:30,삼성,LG,잠실야구장,종료 (삼성 13 : 6 LG)
20260626,18:30,한화,SSG,인천 SSG 랜더스 필드,종료 (한화 9 : 2 SSG)
20260626,18:30,KIA,두산,잠실야구장,종료 (KIA 2 : 3 두산)
20260626,18:30,KT,삼성,대구 삼성 라이온즈 파크,종료 (KT 1 : 9 삼성)
20260626,18:30,LG,롯데,사직야구장,종료 (LG 2 : 3 롯데)
20260626,18:30,키움,NC,창원NC파크,종료 (키움 4 : 11 NC)
20260627,17:00,한화,SSG,인천 SSG 랜더스 필드,종료 (한화 8 : 1 SSG)
20260627,17:00,KIA,두산,잠실야구장,종료 (KIA 1 : 8 두산)
20260627,17:00,KT,삼성,대구 삼성 라이온즈 파크,종료 (KT 3 : 4 삼성)
20260627,17:00,LG,롯데,사직야구장,종료 (LG 8 : 7 롯데)
20260627,17:00,키움,NC,창원NC파크,종료 (키움 3 : 1 NC)
20260628,17:00,한화,SSG,인천 SSG 랜더스 필드,종료 (한화 6 : 3 SSG)
20260628,17:00,KIA,두산,잠실야구장,종료 (KIA 12 : 1 두산)
20260628,17:00,KT,삼성,대구 삼성 라이온즈 파크,종료 (KT 4 : 7 삼성)
20260628,17:00,LG,롯데,사직야구장,종료 (LG 9 : 11 롯데)
20260628,17:00,키움,NC,창원NC파크,종료 (키움 2 : 9 NC)
20260630,18:30,KT,한화,대전 한화생명 볼파크,경기취소
20260630,18:30,LG,키움,고척 스카이돔,종료 (LG 0 : 6 키움)
20260630,18:30,롯데,두산,잠실야구장,종료 (롯데 0 : 5 두산)
20260630,18:30,SSG,KIA,광주-기아 챔피언스필드,종료 (SSG 3 : 10 KIA)
20260630,18:30,삼성,NC,창원NC파크,종료 (삼성 13 : 7 NC)
